datetime,PV_kW,Load_kW,state,BEV_at_home,average_power_in_W,consumption,day_ahead_price[€/MWh]
2015-01-13 07:30:00,0.0,0.3075333333333334,home,1,0.0,0.0,181.92
2015-01-13 07:45:00,0.0,0.2276666666666666,home,1,0.0,0.0,181.92
2015-01-13 08:00:00,0.0323603082847627,0.3659333333333333,home,1,0.0,0.0,223.09
2015-01-13 08:15:00,0.3101961537690694,1.3204,home,1,0.0,0.0,223.09
2015-01-13 08:30:00,1.0309621263647497,1.9982,home,1,0.0,0.0,223.09
2015-01-13 08:45:00,1.6981272547430926,0.6792,home,1,0.0,0.0,223.09
2015-01-13 09:00:00,2.330272434854111,0.3742,home,1,0.0,0.0,174.09
2015-01-13 09:15:00,2.920547138117161,1.891133333333333,home,1,0.0,0.0,174.09
2015-01-13 09:30:00,3.456988864038845,6.2767333333333335,home,1,0.0,0.0,174.09
2015-01-13 09:45:00,3.9770422475302594,1.6944,home,1,0.0,0.0,174.09
2015-01-13 10:00:00,4.384495017045965,0.6194,home,1,0.0,0.0,141.69
2015-01-13 10:15:00,4.785757519213669,0.3306666666666666,home,1,0.0,0.0,141.69
2015-01-13 10:30:00,5.1578362475978565,0.1584,home,1,0.0,0.0,141.69
2015-01-13 10:45:00,5.452624527840043,0.2046666666666666,home,1,0.0,0.0,141.69
2015-01-13 11:00:00,5.779042233833886,0.2002,home,1,0.0,0.0,115.73
2015-01-13 11:15:00,4.7022434902804005,0.2182666666666667,home,1,0.0,0.0,115.73
2015-01-13 11:30:00,4.40013997154328,0.2455999999999999,home,1,0.0,0.0,115.73
2015-01-13 11:45:00,4.115617331028009,0.2892666666666666,home,1,0.0,0.0,115.73
2015-01-13 12:00:00,5.490512428745353,0.1931999999999999,home,1,0.0,0.0,104.1
2015-01-13 12:15:00,5.606187599749064,0.1687333333333333,home,1,0.0,0.0,104.1
2015-01-13 12:30:00,6.602300254044007,0.2416666666666666,home,1,0.0,0.0,104.1
2015-01-13 12:45:00,5.819407203396576,0.2746,home,1,0.0,0.0,104.1
2015-01-13 13:00:00,6.288244595308598,0.2434666666666666,home,1,0.0,0.0,103.04
2015-01-13 13:15:00,6.173246811948593,0.2928666666666666,home,1,0.0,0.0,103.04
2015-01-13 13:30:00,3.913620893205988,0.6046666666666666,home,1,0.0,0.0,103.04
2015-01-13 13:45:00,5.642521092976311,0.236,home,1,0.0,0.0,103.04
2015-01-13 14:00:00,5.451872494044928,0.9942,home,1,0.0,0.0,104.67
2015-01-13 14:15:00,3.26194993954576,1.774066666666667,home,1,0.0,0.0,104.67
2015-01-13 14:30:00,4.296015204890684,1.0051333333333334,home,1,0.0,0.0,104.67
2015-01-13 14:45:00,4.350841079626563,0.2271999999999999,home,1,0.0,0.0,104.67
2015-01-13 15:00:00,1.2685652666285707,0.1969333333333333,home,1,0.0,0.0,138.2
2015-01-13 15:15:00,1.0536270190947816,0.1876,home,1,0.0,0.0,138.2
2015-01-13 15:30:00,0.0,0.1881999999999999,home,1,0.0,0.0,138.2
2015-01-13 15:45:00,0.0,0.1964666666666666,home,1,0.0,0.0,138.2
2015-01-13 16:00:00,0.0,0.1937333333333333,home,1,0.0,0.0,142.62
2015-01-13 16:15:00,0.0,0.1430666666666666,home,1,0.0,0.0,142.62
2015-01-13 16:30:00,0.0,0.1860666666666666,home,1,0.0,0.0,142.62
2015-01-13 16:45:00,-0.0,0.4338,home,1,0.0,0.0,142.62
2015-01-13 17:00:00,0.0,0.5498,home,1,0.0,0.0,149.0
2015-01-13 17:15:00,-0.0,0.6556000000000001,home,1,0.0,0.0,149.0
2015-01-13 17:30:00,0.0,0.8098,home,1,0.0,0.0,149.0
2015-01-13 17:45:00,0.0,0.7845333333333333,home,1,0.0,0.0,149.0
2015-01-13 18:00:00,0.0,1.3256,home,1,0.0,0.0,149.0
2015-01-13 18:15:00,0.0,0.9543333333333334,home,1,0.0,0.0,149.0
2015-01-13 18:30:00,-0.0,1.0632,home,1,0.0,0.0,149.0
2015-01-13 18:45:00,0.0,1.0510666666666666,home,1,0.0,0.0,149.0
2015-01-13 19:00:00,0.0,0.7762666666666667,home,1,0.0,0.0,139.73
2015-01-13 19:15:00,-0.0,0.9387333333333332,home,1,0.0,0.0,139.73
2015-01-13 19:30:00,0.0,0.6782,home,1,0.0,0.0,139.73
2015-01-13 19:45:00,0.0,0.7718666666666667,home,1,0.0,0.0,139.73
2015-01-13 20:00:00,0.0,0.8297333333333333,home,1,0.0,0.0,123.18
2015-01-13 20:15:00,0.0,0.989,home,1,0.0,0.0,123.18
2015-01-13 20:30:00,0.0,0.7966,home,1,0.0,0.0,123.18
2015-01-13 20:45:00,0.0,0.9598,home,1,0.0,0.0,123.18
2015-01-13 21:00:00,0.0,1.058533333333333,home,1,0.0,0.0,120.22
2015-01-13 21:15:00,0.0,0.7654,home,1,0.0,0.0,120.22
2015-01-13 21:30:00,-0.0,0.9646666666666668,home,1,0.0,0.0,120.22
2015-01-13 21:45:00,-0.0,0.8448666666666667,home,1,0.0,0.0,120.22
2015-01-13 22:00:00,0.0,0.8857999999999999,home,1,0.0,0.0,115.57
2015-01-13 22:15:00,0.0,0.7959333333333333,home,1,0.0,0.0,115.57
2015-01-13 22:30:00,0.0,0.7683333333333334,home,1,0.0,0.0,115.57
2015-01-13 22:45:00,0.0,1.0269333333333337,home,1,0.0,0.0,115.57
2015-01-13 23:00:00,0.0,0.8615333333333333,home,1,0.0,0.0,102.31
2015-01-13 23:15:00,0.0,0.8894,home,1,0.0,0.0,102.31
2015-01-13 23:30:00,0.0,0.8646,home,1,0.0,0.0,102.31
2015-01-13 23:45:00,0.0,0.715,home,1,0.0,0.0,102.31
2015-01-14 00:00:00,0.0,0.6603333333333333,home,1,0.0,0.0,106.38
2015-01-14 00:15:00,0.0,0.6323333333333334,home,1,0.0,0.0,106.38
2015-01-14 00:30:00,0.0,0.6930666666666667,home,1,0.0,0.0,106.38
2015-01-14 00:45:00,0.0,0.4747333333333333,home,1,0.0,0.0,106.38
2015-01-14 01:00:00,0.0,0.3655333333333334,home,1,0.0,0.0,103.7
2015-01-14 01:15:00,0.0,0.3994666666666666,home,1,0.0,0.0,103.7
2015-01-14 01:30:00,0.0,0.3802666666666666,home,1,0.0,0.0,103.7
2015-01-14 01:45:00,0.0,0.4069333333333333,home,1,0.0,0.0,103.7
2015-01-14 02:00:00,0.0,0.4567333333333333,home,1,0.0,0.0,99.08
2015-01-14 02:15:00,0.0,0.4535333333333333,home,1,0.0,0.0,99.08
2015-01-14 02:30:00,0.0,0.4224666666666666,home,1,0.0,0.0,99.08
2015-01-14 02:45:00,0.0,0.3147333333333333,home,1,0.0,0.0,99.08
2015-01-14 03:00:00,0.0,0.4218,home,1,0.0,0.0,97.99
2015-01-14 03:15:00,0.0,0.3334,home,1,0.0,0.0,97.99
2015-01-14 03:30:00,0.0,0.3263333333333333,home,1,0.0,0.0,97.99
2015-01-14 03:45:00,0.0,0.3871333333333333,home,1,0.0,0.0,97.99
2015-01-14 04:00:00,0.0,0.3763333333333333,home,1,0.0,0.0,101.88
2015-01-14 04:15:00,0.0,0.3851333333333333,home,1,0.0,0.0,101.88
2015-01-14 04:30:00,0.0,0.7546666666666666,home,1,0.0,0.0,101.88
2015-01-14 04:45:00,0.0,0.3468666666666666,home,1,0.0,0.0,101.88
2015-01-14 05:00:00,0.0,0.3647333333333333,home,1,0.0,0.0,107.64
2015-01-14 05:15:00,0.0,0.3741333333333333,home,1,0.0,0.0,107.64
2015-01-14 05:30:00,0.0,0.4157333333333333,home,1,0.0,0.0,107.64
2015-01-14 05:45:00,0.0,0.3382,home,1,0.0,0.0,107.64
2015-01-14 06:00:00,0.0,0.2332666666666666,home,1,0.0,0.0,123.4
2015-01-14 06:15:00,0.0,0.2970666666666666,home,1,0.0,0.0,123.4
2015-01-14 06:30:00,0.0,0.3837333333333333,home,1,0.0,0.0,123.4
2015-01-14 06:45:00,0.0,0.6976666666666667,home,1,0.0,0.0,123.4
2015-01-14 07:00:00,0.0,0.7649333333333332,home,1,0.0,0.0,156.62
2015-01-14 07:15:00,0.0,0.6160666666666668,home,1,0.0,0.0,156.62
2015-01-14 07:30:00,0.0,0.4749333333333333,home,1,0.0,0.0,156.62
2015-01-14 07:45:00,0.0,0.3092666666666666,home,1,0.0,0.0,156.62
2015-01-14 08:00:00,0.0,0.3606,home,1,0.0,0.0,184.03
2015-01-14 08:15:00,0.015193798593682,0.3542,home,1,0.0,0.0,184.03
2015-01-14 08:30:00,0.0565824187046762,0.7492666666666666,home,1,0.0,0.0,184.03
2015-01-14 08:45:00,0.1058354500631776,1.3314,home,1,0.0,0.0,184.03
2015-01-14 09:00:00,0.1686977936247685,0.6032666666666666,home,1,0.0,0.0,151.86
2015-01-14 09:15:00,0.2519394727608182,0.3699333333333333,driving,0,0.0,1.88097728334382,151.86
2015-01-14 09:30:00,0.3430091132225875,0.2114,leisure,0,0.0,0.0,151.86
2015-01-14 09:45:00,0.5503201665528458,0.2865333333333333,leisure,0,0.0,0.0,151.86
2015-01-14 10:00:00,0.56239898882005,0.2512666666666667,leisure,0,0.0,0.0,117.62
2015-01-14 10:15:00,0.4236521223214003,0.2402,leisure,0,0.0,0.0,117.62
2015-01-14 10:30:00,0.487425570030818,0.2484,driving,0,0.0,0.8093497277143505,117.62
2015-01-14 10:45:00,0.6830443078596823,0.3910666666666667,escort,0,0.0,0.0,117.62
2015-01-14 11:00:00,0.9935697727554844,0.3454666666666666,escort,0,0.0,0.0,109.31
2015-01-14 11:15:00,1.0704239881257067,0.3084666666666666,escort,0,0.0,0.0,109.31
2015-01-14 11:30:00,0.9905353534093224,0.2312666666666666,escort,0,0.0,0.0,109.31
2015-01-14 11:45:00,0.9050381075277496,0.2784,escort,0,0.0,0.0,109.31
2015-01-14 12:00:00,0.8684276347008618,0.2525333333333333,escort,0,0.0,0.0,103.11
2015-01-14 12:15:00,1.0036214401151693,0.2262666666666666,escort,0,0.0,0.0,103.11
2015-01-14 12:30:00,0.9364784942192226,0.2696666666666666,escort,0,0.0,0.0,103.11
2015-01-14 12:45:00,0.7586104197642823,0.3258,escort,0,0.0,0.0,103.11
2015-01-14 13:00:00,0.3493928883189595,0.4086,escort,0,0.0,0.0,108.11
2015-01-14 13:15:00,0.5611865326972455,0.5012,escort,0,0.0,0.0,108.11
2015-01-14 13:30:00,0.3180816262136515,0.5764666666666667,escort,0,0.0,0.0,108.11
2015-01-14 13:45:00,0.2845350790742773,0.6698666666666667,escort,0,0.0,0.0,108.11
2015-01-14 14:00:00,0.4025513648047328,1.1984,escort,0,0.0,0.0,115.35
2015-01-14 14:15:00,0.2741838718910603,1.2631333333333334,escort,0,0.0,0.0,115.35
2015-01-14 14:30:00,0.1461298964885471,0.5758,escort,0,0.0,0.0,115.35
2015-01-14 14:45:00,0.161733838261303,0.6816,escort,0,0.0,0.0,115.35
2015-01-14 15:00:00,0.0300711856998579,0.7200666666666667,escort,0,0.0,0.0,125.35
2015-01-14 15:15:00,0.0251620360451667,0.8130666666666667,escort,0,0.0,0.0,125.35
2015-01-14 15:30:00,0.0,0.4603333333333333,escort,0,0.0,0.0,125.35
2015-01-14 15:45:00,0.0,0.8094,driving,0,0.0,0.9350751275502004,125.35
2015-01-14 16:00:00,0.0,0.4908,driving,0,0.0,0.9350751275502004,141.97
2015-01-14 16:15:00,0.0,0.5698666666666666,driving,0,0.0,0.9350751275502004,141.97
2015-01-14 16:30:00,0.0,0.5741333333333333,leisure,0,0.0,0.0,141.97
2015-01-14 16:45:00,-0.0,0.7795333333333333,leisure,0,0.0,0.0,141.97
2015-01-14 17:00:00,0.0,0.6382666666666666,leisure,0,0.0,0.0,165.86
2015-01-14 17:15:00,-0.0,0.9497333333333332,leisure,0,0.0,0.0,165.86
2015-01-14 17:30:00,0.0,0.7234666666666667,leisure,0,0.0,0.0,165.86
2015-01-14 17:45:00,-0.0,0.5524666666666667,leisure,0,0.0,0.0,165.86
2015-01-14 18:00:00,0.0,0.5473333333333333,leisure,0,0.0,0.0,170.07
2015-01-14 18:15:00,0.0,0.8578666666666667,leisure,0,0.0,0.0,170.07
2015-01-14 18:30:00,0.0,0.5851333333333333,leisure,0,0.0,0.0,170.07
2015-01-14 18:45:00,-0.0,0.3504,driving,0,0.0,1.7384889755353243,170.07
2015-01-14 19:00:00,-0.0,0.2845333333333333,shopping,0,0.0,0.0,158.38
2015-01-14 19:15:00,0.0,0.279,shopping,0,0.0,0.0,158.38
2015-01-14 19:30:00,0.0,0.3377333333333333,shopping,0,0.0,0.0,158.38
2015-01-14 19:45:00,0.0,0.3551333333333333,shopping,0,0.0,0.0,158.38
2015-01-14 20:00:00,0.0,0.3676666666666667,shopping,0,0.0,0.0,135.46
2015-01-14 20:15:00,0.0,0.3702,shopping,0,0.0,0.0,135.46
2015-01-14 20:30:00,0.0,0.3320666666666667,shopping,0,0.0,0.0,135.46
2015-01-14 20:45:00,0.0,0.3654,shopping,0,0.0,0.0,135.46
2015-01-14 21:00:00,0.0,0.3231333333333333,shopping,0,0.0,0.0,117.69
2015-01-14 21:15:00,0.0,0.2953333333333333,shopping,0,0.0,0.0,117.69
2015-01-14 21:30:00,0.0,0.2652,shopping,0,0.0,0.0,117.69
2015-01-14 21:45:00,0.0,0.2712666666666666,driving,0,0.0,1.0487621475912108,117.69
2015-01-14 22:00:00,0.0,0.3255333333333333,home,1,0.0,0.0,121.0
2015-01-14 22:15:00,0.0,0.3582666666666667,home,1,0.0,0.0,121.0
2015-01-14 22:30:00,-0.0,0.6073333333333334,home,1,0.0,0.0,121.0
2015-01-14 22:45:00,-0.0,0.5365333333333333,home,1,0.0,0.0,121.0
2015-01-14 23:00:00,-0.0,0.5018,home,1,0.0,0.0,121.76
2015-01-14 23:15:00,0.0,0.7367999999999999,home,1,0.0,0.0,121.76
2015-01-14 23:30:00,-0.0,0.1302666666666666,home,1,0.0,0.0,121.76
2015-01-14 23:45:00,-0.0,0.2843333333333333,home,1,0.0,0.0,121.76
2015-01-15 00:00:00,0.0,0.3016,home,1,0.0,0.0,108.28
2015-01-15 00:15:00,-0.0,0.1989333333333333,home,1,0.0,0.0,108.28
2015-01-15 00:30:00,-0.0,0.1640666666666666,home,1,0.0,0.0,108.28
2015-01-15 00:45:00,0.0,0.1716666666666666,home,1,0.0,0.0,108.28
2015-01-15 01:00:00,-0.0,0.2658666666666667,home,1,0.0,0.0,107.72
2015-01-15 01:15:00,0.0,0.1626,home,1,0.0,0.0,107.72
2015-01-15 01:30:00,0.0,0.1716,home,1,0.0,0.0,107.72
2015-01-15 01:45:00,0.0,0.1551333333333333,home,1,0.0,0.0,107.72
2015-01-15 02:00:00,0.0,0.2296,home,1,0.0,0.0,108.41
2015-01-15 02:15:00,0.0,0.0981333333333333,home,1,0.0,0.0,108.41
2015-01-15 02:30:00,0.0,0.251,home,1,0.0,0.0,108.41
2015-01-15 02:45:00,0.0,0.2231999999999999,home,1,0.0,0.0,108.41
2015-01-15 03:00:00,0.0,0.233,home,1,0.0,0.0,108.04
2015-01-15 03:15:00,0.0,0.2377333333333333,home,1,0.0,0.0,108.04
2015-01-15 03:30:00,0.0,0.3195333333333333,home,1,0.0,0.0,108.04
2015-01-15 03:45:00,0.0,0.2615333333333333,home,1,0.0,0.0,108.04
2015-01-15 04:00:00,0.0,0.2533333333333333,home,1,0.0,0.0,108.75
2015-01-15 04:15:00,0.0,0.2277333333333333,home,1,0.0,0.0,108.75
2015-01-15 04:30:00,0.0,0.191,home,1,0.0,0.0,108.75
2015-01-15 04:45:00,0.0,0.2293333333333333,home,1,0.0,0.0,108.75
2015-01-15 05:00:00,0.0,0.2193333333333333,home,1,0.0,0.0,114.92
2015-01-15 05:15:00,-0.0,0.2408,home,1,0.0,0.0,114.92
2015-01-15 05:30:00,-0.0,0.2526666666666666,home,1,0.0,0.0,114.92
2015-01-15 05:45:00,-0.0,0.2154,home,1,0.0,0.0,114.92
2015-01-15 06:00:00,-0.0,0.2107333333333333,home,1,0.0,0.0,134.49
2015-01-15 06:15:00,0.0,0.2968,home,1,0.0,0.0,134.49
2015-01-15 06:30:00,0.0,0.4308666666666667,home,1,0.0,0.0,134.49
2015-01-15 06:45:00,0.0,1.1716,home,1,0.0,0.0,134.49
2015-01-15 07:00:00,0.0,1.0405333333333333,home,1,0.0,0.0,191.79
2015-01-15 07:15:00,0.0,0.9556666666666668,home,1,0.0,0.0,191.79
2015-01-15 07:30:00,0.0,0.5943333333333334,home,1,0.0,0.0,191.79
2015-01-15 07:45:00,0.0,0.6676666666666666,home,1,0.0,0.0,191.79
2015-01-15 08:00:00,0.0,0.4932666666666666,home,1,0.0,0.0,307.24
2015-01-15 08:15:00,0.0,0.3815333333333333,home,1,0.0,0.0,307.24
2015-01-15 08:30:00,0.0,0.4262666666666666,home,1,0.0,0.0,307.24
2015-01-15 08:45:00,0.0203530248578159,0.4985333333333334,home,1,0.0,0.0,307.24
2015-01-15 09:00:00,0.0552651051937756,0.3891333333333333,home,1,0.0,0.0,315.02
2015-01-15 09:15:00,0.0786999776367771,0.3620666666666666,home,1,0.0,0.0,315.02
2015-01-15 09:30:00,0.1156765759762582,0.3898666666666667,home,1,0.0,0.0,315.02
2015-01-15 09:45:00,0.2083170379112637,0.3922,home,1,0.0,0.0,315.02
2015-01-15 10:00:00,0.2390098235424719,0.3423333333333333,driving,0,0.0,0.5633980801675702,311.03
2015-01-15 10:15:00,0.3533850273248882,0.2118,driving,0,0.0,0.5633980801675702,311.03
2015-01-15 10:30:00,0.3712433208895633,0.2322666666666666,escort,0,0.0,0.0,311.03
2015-01-15 10:45:00,0.3245239517704331,0.2899333333333333,escort,0,0.0,0.0,311.03
2015-01-15 11:00:00,0.3570475648229299,0.2791333333333333,escort,0,0.0,0.0,304.8
2015-01-15 11:15:00,0.3983618149674861,0.2782666666666666,escort,0,0.0,0.0,304.8
2015-01-15 11:30:00,0.5075362468805548,0.2586666666666667,escort,0,0.0,0.0,304.8
2015-01-15 11:45:00,0.4436609466498981,0.3100666666666666,escort,0,0.0,0.0,304.8
2015-01-15 12:00:00,0.5268961827035109,0.3398666666666666,escort,0,0.0,0.0,311.02
2015-01-15 12:15:00,0.5712255659779213,0.3080666666666666,escort,0,0.0,0.0,311.02
2015-01-15 12:30:00,0.5937205761459209,0.3644,escort,0,0.0,0.0,311.02
2015-01-15 12:45:00,0.4799435586788323,0.6296,escort,0,0.0,0.0,311.02
2015-01-15 13:00:00,0.6393387158091879,0.7668666666666667,escort,0,0.0,0.0,309.34
2015-01-15 13:15:00,0.4123551515797964,0.4004,escort,0,0.0,0.0,309.34
2015-01-15 13:30:00,0.3426000453910081,0.3562666666666667,escort,0,0.0,0.0,309.34
2015-01-15 13:45:00,0.3326695625500895,0.3964666666666666,escort,0,0.0,0.0,309.34
2015-01-15 14:00:00,0.2266132473345508,0.3537333333333333,escort,0,0.0,0.0,285.83
2015-01-15 14:15:00,0.1685817022163081,0.3736,escort,0,0.0,0.0,285.83
2015-01-15 14:30:00,0.2221507175196355,0.3435333333333333,escort,0,0.0,0.0,285.83
2015-01-15 14:45:00,0.2899480166468555,1.169266666666667,escort,0,0.0,0.0,285.83
2015-01-15 15:00:00,0.1132488044499664,1.1556,escort,0,0.0,0.0,301.74
2015-01-15 15:15:00,0.0621448454501117,0.7480666666666668,escort,0,0.0,0.0,301.74
2015-01-15 15:30:00,0.0,0.4197333333333333,driving,0,0.0,0.6373269540040135,301.74
2015-01-15 15:45:00,0.0,0.4488666666666667,driving,0,0.0,0.6373269540040135,301.74
2015-01-15 16:00:00,0.0,0.6424666666666667,home,1,0.0,0.0,333.52
2015-01-15 16:15:00,0.0,0.8040666666666667,home,1,0.0,0.0,333.52
2015-01-15 16:30:00,0.0,0.863,home,1,0.0,0.0,333.52
2015-01-15 16:45:00,0.0,0.4918666666666667,home,1,0.0,0.0,333.52
2015-01-15 17:00:00,-0.0,0.6073333333333334,home,1,0.0,0.0,377.99
2015-01-15 17:15:00,0.0,0.7924666666666667,home,1,0.0,0.0,377.99
2015-01-15 17:30:00,0.0,0.8112,home,1,0.0,0.0,377.99
2015-01-15 17:45:00,-0.0,0.8495333333333333,home,1,0.0,0.0,377.99
2015-01-15 18:00:00,-0.0,0.6496666666666666,home,1,0.0,0.0,324.74
2015-01-15 18:15:00,0.0,0.5219333333333332,home,1,0.0,0.0,324.74
2015-01-15 18:30:00,0.0,0.5280666666666667,home,1,0.0,0.0,324.74
2015-01-15 18:45:00,0.0,0.7548666666666667,home,1,0.0,0.0,324.74
2015-01-15 19:00:00,0.0,0.7735333333333333,home,1,0.0,0.0,270.09
2015-01-15 19:15:00,-0.0,1.3774000000000002,home,1,0.0,0.0,270.09
2015-01-15 19:30:00,0.0,0.5344,home,1,0.0,0.0,270.09
2015-01-15 19:45:00,0.0,0.7707999999999999,home,1,0.0,0.0,270.09
2015-01-15 20:00:00,0.0,0.5652666666666667,home,1,0.0,0.0,181.66
2015-01-15 20:15:00,-0.0,0.7106666666666667,home,1,0.0,0.0,181.66
2015-01-15 20:30:00,0.0,0.5716666666666667,home,1,0.0,0.0,181.66
2015-01-15 20:45:00,0.0,0.7675333333333333,home,1,0.0,0.0,181.66
2015-01-15 21:00:00,0.0,0.5146666666666666,home,1,0.0,0.0,150.87
2015-01-15 21:15:00,0.0,0.4417333333333333,home,1,0.0,0.0,150.87
2015-01-15 21:30:00,0.0,0.5064666666666666,home,1,0.0,0.0,150.87
2015-01-15 21:45:00,0.0,0.5038,home,1,0.0,0.0,150.87
2015-01-15 22:00:00,-0.0,0.5265333333333333,home,1,0.0,0.0,141.16
2015-01-15 22:15:00,0.0,0.4522666666666666,home,1,0.0,0.0,141.16
2015-01-15 22:30:00,0.0,0.3815333333333333,home,1,0.0,0.0,141.16
2015-01-15 22:45:00,0.0,0.3353333333333333,home,1,0.0,0.0,141.16
2015-01-15 23:00:00,0.0,0.3561999999999999,home,1,0.0,0.0,123.9
2015-01-15 23:15:00,-0.0,0.3850666666666666,home,1,0.0,0.0,123.9
2015-01-15 23:30:00,0.0,0.373,home,1,0.0,0.0,123.9
2015-01-15 23:45:00,0.0,0.3308,home,1,0.0,0.0,123.9
2015-01-16 00:00:00,-0.0,0.3271333333333333,home,1,0.0,0.0,126.33
2015-01-16 00:15:00,0.0,0.3681999999999999,home,1,0.0,0.0,126.33
2015-01-16 00:30:00,0.0,0.4182666666666667,home,1,0.0,0.0,126.33
2015-01-16 00:45:00,0.0,0.4641333333333333,home,1,0.0,0.0,126.33
2015-01-16 01:00:00,-0.0,0.3988666666666666,home,1,0.0,0.0,119.12
2015-01-16 01:15:00,0.0,0.3727333333333333,home,1,0.0,0.0,119.12
2015-01-16 01:30:00,0.0,0.2908,home,1,0.0,0.0,119.12
2015-01-16 01:45:00,-0.0,0.3253999999999999,home,1,0.0,0.0,119.12
2015-01-16 02:00:00,-0.0,0.7276666666666667,home,1,0.0,0.0,117.62
2015-01-16 02:15:00,0.0,1.3316,home,1,0.0,0.0,117.62
2015-01-16 02:30:00,-0.0,1.2538,home,1,0.0,0.0,117.62
2015-01-16 02:45:00,0.0,1.8252666666666664,home,1,0.0,0.0,117.62
2015-01-16 03:00:00,-0.0,0.5249333333333333,home,1,0.0,0.0,115.03
2015-01-16 03:15:00,0.0,0.5392,home,1,0.0,0.0,115.03
2015-01-16 03:30:00,0.0,0.3514,home,1,0.0,0.0,115.03
2015-01-16 03:45:00,0.0,0.6586666666666666,home,1,0.0,0.0,115.03
2015-01-16 04:00:00,-0.0,1.4382666666666666,home,1,0.0,0.0,115.75
2015-01-16 04:15:00,0.0,1.3438666666666663,home,1,0.0,0.0,115.75
2015-01-16 04:30:00,0.0,0.3064666666666666,home,1,0.0,0.0,115.75
2015-01-16 04:45:00,0.0,0.2617333333333334,home,1,0.0,0.0,115.75
2015-01-16 05:00:00,0.0,0.2199333333333333,home,1,0.0,0.0,123.27
2015-01-16 05:15:00,0.0,0.2483333333333333,home,1,0.0,0.0,123.27
2015-01-16 05:30:00,0.0,0.4277333333333333,home,1,0.0,0.0,123.27
2015-01-16 05:45:00,0.0,0.9946666666666666,home,1,0.0,0.0,123.27
2015-01-16 06:00:00,0.0,1.5994666666666666,home,1,0.0,0.0,138.7
2015-01-16 06:15:00,0.0,0.475,home,1,0.0,0.0,138.7
2015-01-16 06:30:00,0.0,0.4752666666666666,home,1,0.0,0.0,138.7
2015-01-16 06:45:00,0.0,0.3440666666666667,home,1,0.0,0.0,138.7
2015-01-16 07:00:00,0.0,0.3303333333333333,home,1,0.0,0.0,173.04
2015-01-16 07:15:00,0.0,0.2623999999999999,home,1,0.0,0.0,173.04
2015-01-16 07:30:00,0.0,0.2354,home,1,0.0,0.0,173.04
2015-01-16 07:45:00,0.0,0.2841333333333333,home,1,0.0,0.0,173.04
2015-01-16 08:00:00,0.0,0.3596666666666667,home,1,0.0,0.0,199.65
2015-01-16 08:15:00,0.0,0.2490666666666666,home,1,0.0,0.0,199.65
2015-01-16 08:30:00,0.0,0.2509333333333333,home,1,0.0,0.0,199.65
2015-01-16 08:45:00,0.0229562569993614,0.4563333333333333,home,1,0.0,0.0,199.65
2015-01-16 09:00:00,0.0412263402720342,0.8651333333333333,home,1,0.0,0.0,175.0
2015-01-16 09:15:00,0.0595100575553148,0.8164666666666667,home,1,0.0,0.0,175.0
2015-01-16 09:30:00,0.1059718448750259,0.424,home,1,0.0,0.0,175.0
2015-01-16 09:45:00,0.1409764469342997,0.4767333333333333,home,1,0.0,0.0,175.0
2015-01-16 10:00:00,0.1739940892383069,2.277733333333333,home,1,0.0,0.0,151.9
2015-01-16 10:15:00,0.1706339612485936,0.545,home,1,0.0,0.0,151.9
2015-01-16 10:30:00,0.1988711835433738,0.5611333333333334,home,1,0.0,0.0,151.9
2015-01-16 10:45:00,0.2066518764229718,0.2774,home,1,0.0,0.0,151.9
2015-01-16 11:00:00,0.1866684248101313,0.3376,home,1,0.0,0.0,140.64
2015-01-16 11:15:00,0.2160131597609705,0.3906666666666666,home,1,0.0,0.0,140.64
2015-01-16 11:30:00,0.2608797553769473,0.5764666666666667,home,1,0.0,0.0,140.64
2015-01-16 11:45:00,0.2684298156749111,0.5084,home,1,0.0,0.0,140.64
2015-01-16 12:00:00,0.2577260184578993,1.8719333333333332,home,1,0.0,0.0,131.13
2015-01-16 12:15:00,0.3380052845342929,2.751866666666667,home,1,0.0,0.0,131.13
2015-01-16 12:30:00,0.3536100420040697,1.7209333333333334,home,1,0.0,0.0,131.13
2015-01-16 12:45:00,0.3894085006586562,3.608133333333333,home,1,0.0,0.0,131.13
2015-01-16 13:00:00,0.3652183945568727,2.889533333333333,home,1,0.0,0.0,130.58
2015-01-16 13:15:00,0.3140886566124375,3.082933333333333,home,1,0.0,0.0,130.58
2015-01-16 13:30:00,0.1602627794301382,2.1622,home,1,0.0,0.0,130.58
2015-01-16 13:45:00,0.1415998468269577,2.3720666666666665,home,1,0.0,0.0,130.58
2015-01-16 14:00:00,0.2162476382901147,1.6505333333333334,home,1,0.0,0.0,138.42
2015-01-16 14:15:00,0.1979171322528599,0.4366,home,1,0.0,0.0,138.42
2015-01-16 14:30:00,0.2480188489782303,0.4856666666666667,home,1,0.0,0.0,138.42
2015-01-16 14:45:00,0.2350847078348415,1.1019333333333334,home,1,0.0,0.0,138.42
2015-01-16 15:00:00,0.1993187923983493,0.4497333333333334,driving,0,0.0,0.4907598747445172,163.04
2015-01-16 15:15:00,0.1649734631768376,0.2972666666666667,leisure,0,0.0,0.0,163.04
2015-01-16 15:30:00,0.0,0.4945333333333334,leisure,0,0.0,0.0,163.04
2015-01-16 15:45:00,0.0,1.8038,leisure,0,0.0,0.0,163.04
2015-01-16 16:00:00,0.0,0.3529333333333333,leisure,0,0.0,0.0,179.2
